County 1,distance,County 2
18043,95.47269865,39061
18043,97.05242749,18153
18043,97.38903263,21101
18043,98.62006075,18021
18043,99.30724369,18041
18043,101.9374256,18097
18043,102.1473685,17101
18043,104.2278373,18059
18043,104.5899385,18161
18043,104.7781379,17185
18043,105.2652088,18063
18043,105.9598168,18133
18043,106.0707061,39017
18043,108.183222,18129
18043,110.2748936,17033
18043,110.5555448,18167
18043,114.7123738,18065
18043,117.265703,18177
18043,119.3447273,39135
18043,119.8076234,18057
18043,120.0868139,21225
18043,121.9918335,18121
18043,123.1039443,17023
18043,123.4017352,18011
18043,124.1171473,17193
18043,128.1027149,18095
18043,130.0891539,18107
18043,131.6343001,17059
18043,134.7336251,18035
18043,134.8281036,18165
18043,136.2276799,17045
18043,136.4872931,18135
18043,137.8713281,18159
18043,140.651179,18023
18043,143.1324074,39037
18043,143.3225467,18045
18043,150.0190235,18067
18043,152.148263,18009
18043,152.4336379,18157
18043,152.4706359,18053
18043,154.101366,18075
18043,160.4713069,18015
18043,160.8922823,18171
18043,161.5638152,17183
18043,167.7294536,39107
18043,169.7677014,18103
18043,169.9536142,18017
18043,171.1180757,18179
18043,174.6243469,18169
18043,174.8435213,18069
18043,175.0663935,18007
18043,175.6018961,18181
18043,175.6087781,18001
18043,189.0001143,39161
18043,189.7268773,18049
18043,192.9607238,18131
18043,195.9505706,18183
18043,196.7156672,17075
18043,196.7796785,18003
18043,197.2716218,18073
18043,199.1780856,18111
18043,202.2090317,18085
18043,206.1225547,39125
18043,208.5715068,18149
18043,208.6322612,18099
18043,214.606588,18113
18043,218.4421177,18033
18043,220.7530032,17091
18043,220.8779714,39039
18043,226.8304758,18039
18043,227.565116,18091
18043,228.8617054,18141
18043,228.9432069,18127
18043,231.1334835,18087
18043,231.3156504,18089
18043,234.7515313,18151
18043,235.0964108,39171
18043,242.456998,17197
18043,244.0580595,26021
18043,248.6621649,26027
18043,249.137156,26149
18043,252.7507464,26023
18043,254.0488368,26059
18043,263.5292155,17031
18045,17.63266014,18171
18045,18.93083086,18107
18045,22.03797741,18165
18045,24.06130003,18121
18045,25.80462282,18157
18045,26.37087302,17183
18045,33.91342555,18007
18045,37.42286784,18133
18045,40.77212652,18011
18045,40.87866765,17045
18045,41.94155769,18023
18045,45.45541391,18063
18045,47.64172225,18015
18045,47.66977266,18181
18045,48.53045463,18167
18045,50.64940443,18021
18045,53.5898462,17075
18045,58.77616263,18111
18045,59.39934342,18119
18045,60.77596131,18109
18045,62.02333189,17023
18045,62.23416642,18073
18045,62.72714317,18097
18045,63.53911636,18159
18045,63.63698943,18017
18045,64.13761044,18067
18045,64.3751876,18057
18045,69.89535448,18131
18045,71.9564438,18153
18045,74.35632364,18081
18045,75.11631149,18055
18045,76.40264805,18105
18045,77.10646998,18103
18045,77.63931692,17091
18045,79.93715823,18095
18045,80.11068082,18059
18045,81.91612155,18049
18045,82.07519237,17033
18045,83.19081152,18013
18045,85.9725332,18149
18045,86.96303579,18145
18045,87.57605948,18053
18045,90.6371272,18169
18045,93.62695878,18089
18045,95.16207962,18005
18045,96.32587208,18127
18045,97.08849857,18093
18045,97.19977622,18035
18045,97.33571046,18099
18045,98.11465916,18065
18045,98.82642659,18027
18045,99.47783059,18083
18045,99.6103722,17197
18045,99.90262115,18139
18045,100.4344391,17101
18045,100.5257693,18101
18045,101.9184515,18091
18045,103.5920518,18009
18045,104.3702871,18069
18045,104.9753434,18071
18045,105.8156078,18085
18045,108.055299,18031
18045,113.6585389,18041
18045,114.4845727,18179
18045,114.6119619,18141
18045,114.7870013,18183
18045,115.6144562,18079
18045,115.8138191,18117
18045,117.8075539,18135
18045,118.3093222,26021
18045,119.0743569,18125
18045,119.2802451,18177
18045,119.6003833,18075
18045,120.1895708,17185
18045,121.1731514,18175
18045,122.308995,18037
18045,124.3598103,17031
18045,124.8142122,18039
18045,125.1856702,18047
18045,126.0016763,18051
18045,126.5670096,18137
18045,127.2155352,18161
18045,127.2471677,18143
18045,128.3532596,18001
18045,129.8302109,18113
18045,131.7717826,18003
18045,133.0738109,18077
18045,133.5138626,18025
18045,137.7172341,18029
18045,138.1146544,39037
18045,139.7251733,39135
18045,139.7389578,26027
18045,139.8258032,18173
18045,139.83872,18019
18045,140.0423761,39107
18045,141.3157152,18087
18045,143.3225467,18043
18045,144.4413305,21223
18045,144.6629282,18123
18045,145.9225679,18115
18045,146.3846583,18147
18045,146.3975846,18163
18045,146.609235,18033
18045,146.7765713,18061
18045,147.7861563,18155
18045,148.1498413,39161
18045,148.5988321,18129
18045,149.3472283,39017
18045,149.3596175,17193
18045,150.9226221,21041
18045,152.3025941,21185
18045,152.5196918,26149
18045,155.1205423,21015
18045,155.4988474,39125
18045,156.7135275,39061
18045,157.0233251,18151
18045,157.701787,21077
18045,157.9645116,21111
18045,158.816832,21163
18045,159.1670611,21091
18045,161.9201492,21101
18045,165.2967442,21059
18045,166.0947479,39039
18045,167.5322997,21027
18045,167.908275,26023
18045,170.6986608,39171
18045,171.0829616,17059
18045,174.5039165,21225
18045,180.985963,21093
18045,181.048565,26059
18047,16.56597081,18161
18047,17.08503228,18041
18047,18.53224625,18029
18047,23.76228093,18137
18047,24.21123689,18031
18047,25.86985697,18139
18047,26.85039965,39017
18047,31.48550525,18177
18047,31.5824955,39061
18047,31.90932063,39135
18047,32.88404242,18115
18047,35.02623137,21015
18047,39.48112023,18145
18047,39.98313639,18065
18047,40.39421683,18155
18047,41.46102168,18079
18047,46.20656808,21077
18047,46.60849656,18005
18047,47.17414171,18059
18047,47.66568682,18077
18047,51.32283329,21041
18047,52.24508184,18135
18047,55.14705841,18081
18047,55.26022412,39037
18047,56.83845702,21223
18047,59.15969632,18035
18047,62.4272722,18143
18047,62.47407715,18097
18047,62.56530265,18071
18047,62.79113267,18095
18047,64.45675909,18013
18047,67.25837264,18057
18047,70.91522816,18075
18047,72.83370083,21185
18047,73.20297147,18019
18047,73.82790572,18109
18047,74.68884209,18009
18047,78.9313896,18175
18047,79.76064948,18105
18047,80.75293654,18063
18047,81.10685444,39107
18047,81.38416845,18159
18047,82.51677857,18053
18047,85.73607701,18093
18047,86.67385958,18011
18047,88.06182128,18043
18047,90.10880587,21111
18047,91.90867899,18179
18047,92.56540873,18001
18047,92.63150622,18067
18047,94.8650717,18119
18047,96.81156831,18133
18047,96.88106497,18117
18047,97.11398535,18023
18047,100.2667232,18069
18047,101.2932615,18061
18047,103.0751238,39161
18047,105.0344118,18101
18047,106.2826166,18169
18047,106.3517355,18107
18047,106.6958398,18055
18047,107.0365167,18025
18047,107.4170014,18103
18047,109.3910105,18021
18047,113.4942983,18015
18047,115.1552139,18017
18047,116.1672109,18121
18047,116.2217424,18003
18047,116.9170055,21163
18047,118.141368,18157
18047,118.5809114,18027
18047,120.681709,18037
18047,120.8984257,39125
18047,121.4836364,18183
18047,124.0178283,18167
18047,124.440141,18123
18047,125.1856702,18045
18047,127.6110054,18153
18047,127.9375821,21093
18047,129.7784878,18049
18047,131.0903589,18165
18047,132.7178122,18181
18047,133.4838242,18085
18047,134.7176338,21027
18047,135.5887761,39039
18047,135.7380666,18083
18047,135.8097119,18125
18047,137.6391673,18033
18047,138.6671025,18171
18047,138.7998216,18113
18047,141.8493951,18131
18047,142.6050606,18147
18047,142.789907,21091
18047,143.9995696,17045
18047,144.9639876,18007
18047,145.6279583,17023
18047,146.6781656,18099
18047,146.7299922,17033
18047,149.4372491,18173
18047,150.6294779,17101
18047,151.0481531,17183
18047,151.0532594,39171
18047,153.8870518,18149
18047,154.3691903,18151
18047,154.8562973,18051
18047,155.1128197,18073
18047,155.4146794,18087
18047,157.0606035,18039
18047,159.2153569,21059
18047,163.2042076,17185
18047,163.3951081,18111
18047,165.4865637,18141
18047,166.3159881,18163
18047,171.0581217,26059
18047,172.1014177,18091
18047,173.0574778,17075
18047,173.3429223,26023
18047,174.4955572,26149
18047,175.4589108,21101
18047,178.6789493,18129
18047,179.3161589,18127
18047,179.9415031,26027
18047,186.6082118,26021
18047,187.1447292,18089
18047,189.6628162,17091
18047,190.9341724,17193
18047,197.356246,21225
18047,204.9171651,17059
18047,208.0390229,17197
18047,218.4661437,17031
18049,18.97553134,18099
18049,21.02603818,18017
18049,22.28043243,18131
18049,22.37145839,18103
18049,24.90135728,18085
18049,25.58806202,18149
18049,28.37406315,18169
18049,35.78155551,18015
18049,37.51705658,18181
18049,39.21609317,18141
18049,39.95330812,18067
18049,40.17855845,18183
18049,42.50867112,18091
18049,43.34366608,18039
18049,43.86638422,18069
18049,44.55626464,18073
18049,48.81721515,18053
18049,50.24171334,18113
18049,52.29686098,18159
18049,52.54354157,18127
18049,52.62786554,18023
18049,56.31408353,18157
18049,56.92450563,26021
18049,59.10341227,18179
18049,59.60259484,18111
18049,59.7165988,18087
18049,61.38349332,26027
18049,62.19615501,18003
18049,62.84269372,18007
18049,63.4017846,18009
18049,64.56889081,18089
18049,67.39414982,18095
18049,69.88375846,18011
18049,70.05399295,18033
18049,70.30958112,18057
18049,70.8199563,26149
18049,72.52279444,18001
18049,72.78298825,18035
18049,75.56152777,18171
18049,77.17996292,18107
18049,77.24957393,18151
18049,78.54705916,18075
18049,81.91612155,18045
18049,83.33682277,17091
18049,84.52556765,17075
18049,86.29201107,26023
18049,87.83278135,18097
18049,88.03706999,39125
18049,88.65347715,39161
18049,88.69048566,18059
18049,89.48757605,18063
18049,89.86388142,18065
18049,90.0842493,18135
18049,92.23243037,17031
18049,92.53228577,39107
18049,93.16055763,17197
18049,94.19473465,39171
18049,94.36076571,39039
18049,97.14726993,17183
18049,100.5711928,18133
18049,100.88461,18121
18049,101.1078794,26059
18049,103.889865,18165
18049,105.3800033,18177
18049,107.095637,39037
18049,107.2567041,18139
18049,107.7734724,18081
18049,108.3577062,18145
18049,108.746399,18109
18049,112.8476874,18041
18049,121.2580371,18161
18049,122.7378501,17045
18049,122.9340156,18021
18049,123.5127161,18119
18049,124.4436626,39135
18049,126.7673629,18167
18049,127.1138181,18031
18049,128.3686024,18013
18049,128.9114445,18005
18049,129.7784878,18047
18049,131.2725521,18105
18049,142.8773753,39017
18049,143.4632607,17023
18049,143.7426635,18055
18049,144.8273308,18137
18049,145.8724418,18079
18049,147.8900136,18029
18049,148.219637,18071
18049,148.5347577,18153
18049,153.1907278,18093
18049,157.0440113,39061
18049,161.2122385,18115
18049,161.948227,17033
18049,162.6032135,18077
18049,164.5083891,18101
18049,164.7841569,21015
18049,166.0607165,18143
18049,167.047916,18155
18049,168.261139,18027
18049,169.476211,18175
18049,173.3497828,18117
18049,174.2938285,18083
18049,174.8299918,21077
18049,174.8409074,21223
18049,175.3537241,21041
18049,178.8312925,17101
18049,180.2728796,18019
18049,187.7692559,18037
18049,188.0960574,21185
18049,189.7268773,18043
18049,190.3409443,18125
18049,190.992301,18025
18049,198.065482,18061
18049,198.4289428,17185
18049,200.2898868,21111
18049,201.3631841,18051
18049,206.0356952,18123
18049,210.9333591,18173
18049,213.0357838,21163
18049,213.8069825,18147
18049,220.8852861,18163
18049,223.3626019,21091
18049,225.6454053,18129
18049,226.2695699,21027
18049,228.6748763,17193
18049,232.3363439,21093
18049,233.4619037,21059
18049,235.6575599,21101
18049,249.768235,17059
18049,251.0989461,21225
18051,16.57986314,17185
18051,19.65925415,18125
18051,20.54662701,18163
18051,22.60367071,18173
18051,25.41249357,18129
18051,27.07716206,18083
18051,28.8993418,17101
18051,36.15123938,17193
18051,36.26765895,21101
18051,37.55423561,18147
18051,37.76394074,18027
18051,38.51561376,18037
18051,48.36769765,17033
18051,48.57085242,21059
18051,49.83926667,21225
18051,49.90800938,18101
18051,51.75357692,17059
18051,53.92929041,21091
18051,54.06164739,18153
18051,54.30658029,18123
18051,59.2884083,18055
18051,61.16509354,18117
18051,61.82436069,18025
18051,69.18435441,18093
18051,71.04115424,17023
18051,72.72040155,21027
18051,77.49135982,18167
18051,78.47169327,18021
18051,78.77480499,21163
18051,79.79625032,18119
18051,80.64232652,18061
18051,81.49573535,18105
18051,82.20863459,18175
18051,90.47954717,18043
18051,92.63829026,18071
18051,94.22300957,18013
18051,94.50318098,17045
18051,97.96564573,21093
18051,100.9639822,18109
18051,101.0018294,18133
18051,101.8221502,18019
18051,101.9961906,18143
18051,102.7407008,18121
18051,104.7056614,21111
18051,106.361031,18165
18051,109.4750289,18005
18051,114.0766647,18081
18051,115.2423322,21185
18051,115.3106133,18079
18051,115.5583639,18063
18051,120.058799,18077
18051,122.1648311,21223
18051,124.6090315,18107
18051,126.0016763,18045
18051,127.2497017,18145
18051,127.5241221,18097
18051,129.3946337,17183
18051,131.1985341,18031
18051,133.7468931,18011
18051,135.0320612,21041
18051,136.2734558,18137
18051,141.0466862,18171
18051,142.1846605,18059
18051,142.198642,18155
18051,144.9934722,18139
18051,145.9677956,18057
18051,147.6262687,18115
18051,147.7748419,18157
18051,149.5088153,18023
18051,150.0606987,21077
18051,151.8649499,18029
18051,154.8562973,18047
18051,157.7935273,18041
18051,158.9118772,18007
18051,159.9893788,18159
18051,160.3044201,21015
18051,161.5522391,18065
18051,161.8665444,18095
18051,165.7719739,18015
18051,168.5372385,17075
18051,168.7660735,18161
18051,168.8998624,18067
18051,172.4169868,18181
18051,174.5053083,18177
18051,174.5084979,39061
18051,176.1381065,18035
18051,179.7558484,39017
18051,180.5530969,18017
18051,182.9970533,18111
18051,183.3888237,18053
18051,185.6006227,39135
18051,187.8164066,18135
18051,188.179484,18073
18051,188.3614936,18103
18051,191.5472395,18009
18051,194.2987441,18131
18051,195.5557176,17091
18051,198.7527616,18169
18051,200.8598043,18075
18051,201.3631841,18049
18051,202.0315422,39037
18051,206.3428029,18069
18051,209.3351233,18179
18051,210.8134749,18149
18051,217.3607987,17197
18051,218.2511759,18089
18051,219.0862721,18001
18051,219.1418485,18099
18051,219.6251945,39107
18051,221.8589749,18085
18051,222.2246508,18127
18051,223.8986315,18183
18051,227.6271942,18091
18051,233.4814269,18003
18051,236.9971058,39161
18051,238.0677712,18141
18051,241.9366466,18113
18051,244.1738914,26021
18051,244.375951,18039
18051,247.1623635,17031
18051,250.8730815,39125
18051,253.2047433,18033
18051,256.4698019,18087
18051,262.2999209,26027
18051,264.6264197,39039
18051,267.2525526,18151
18051,271.0631501,26149
18051,274.8050998,39171
18051,282.0204027,26023
18051,290.0978747,26059
18053,17.65600534,18009
18053,23.36792663,18069
18053,23.82129765,18169
18053,24.06899784,18035
18053,24.22704281,18067
18053,24.41214878,18095
18053,25.44115125,18159
18053,27.05884497,18103
18053,27.69872095,18179
18053,34.69695863,18075
18053,37.51793368,18057
18053,40.23036577,18017
18053,40.90433604,18001
18053,41.96277226,18135
18053,42.7204738,18065
18053,43.62422896,18183
18053,45.64030375,18023
18053,48.02336746,18015
18053,48.29549118,18059
18053,48.81721515,18049
18053,50.13151185,18003
18053,51.48125593,18085
18053,53.59760001,18011
18053,53.73767118,39107
18053,56.60448524,18177
18053,56.64184299,18097
18053,60.5967512,39037
18053,60.73689284,39161
18053,62.38890718,18113
18053,62.52980693,18139
18053,64.452639,18099
18053,65.43229268,18041
18053,65.45988496,18181
18053,65.46248811,18131
18053,65.72485235,18157
18053,68.59180704,18063
18053,68.89819719,18145
18053,70.06990398,18033
18053,70.10809205,39125
18053,72.75176458,18161
18053,73.04841051,18107
18053,74.15527107,18149
18053,74.20172694,18081
18053,75.71713911,39135
18053,75.74872356,18039
18053,78.75364219,18087
18053,82.51677857,18047
18053,82.59756069,39039
18053,82.79284429,18109
18053,82.97442327,18141
18053,83.99078221,18031
18053,84.08655311,18073
18053,85.00271304,18151
18053,86.38900862,18133
18053,87.39471154,18007
18053,87.57605948,18045
18053,91.20036722,18171
18053,91.22770382,18091
18053,91.41961056,18005
18053,91.47584851,39171
18053,94.08988867,39017
18053,96.21470951,18121
18053,96.53286875,18111
18053,96.53480254,18013
18053,96.67962987,26149
18053,98.40645962,26027
18053,100.0183979,18137
18053,100.8487351,18127
18053,100.9576832,18029
18053,101.6354633,26023
18053,103.8841565,18119
18053,104.3420179,18105
18053,104.785878,26021
18053,104.9986105,18079
18053,105.7768884,18165
18053,107.0284672,26059
18053,108.5065415,39061
18053,109.5157455,18021
18053,111.3850689,18089
18053,111.4331052,17183
18053,112.7098983,18071
18053,114.8578067,18115
18053,115.3649364,17075
18053,117.2408343,21015
18053,118.6573075,18167
18053,120.224704,18077
18053,121.4035566,18155
18053,123.1260279,17091
18053,123.9757782,18093
18053,124.1592203,18055
18053,124.7728602,17045
18053,126.9828324,18143
18053,128.4229374,21077
18053,130.7391871,21041
18053,132.0774032,21223
18053,134.4750233,18175
18053,135.8305982,18153
18053,137.2551452,17197
18053,139.1876455,18101
18053,139.6505083,17023
18053,140.6288348,17031
18053,140.9504222,18019
18053,143.082389,18117
18053,146.5659273,21185
18053,146.7477268,18027
18053,152.4706359,18043
18053,152.9018824,17033
18053,157.368972,18083
18053,159.442165,18025
18053,160.7266678,21111
18053,161.668824,18037
18053,162.7155374,18061
18053,166.1598103,17101
18053,168.7978153,18125
18053,176.0317481,18123
18053,178.4750925,21163
18053,183.3888237,18051
18053,184.4377772,17185
18053,187.7139915,18147
18053,188.1007736,18173
18053,193.6887444,21027
18053,194.4343457,21091
18053,195.5369797,21093
18053,200.9980903,18163
18053,207.1057138,21059
18053,208.7288429,18129
18053,214.3655888,21101
18053,215.2865601,17193
18053,232.6960887,21225
18053,234.5743145,17059
18055,20.5959417,18119
18055,22.20391014,18153
18055,24.58476341,18021
18055,24.65550155,18027
18055,26.11991679,18101
18055,26.97551432,18105
18055,31.32465598,18093
18055,33.4077309,18167
18055,33.41750053,18083
18055,40.4790159,17033
18055,42.23987544,18013
18055,42.30447637,18109
18055,43.39247186,18133
18055,44.39934177,18117
18055,45.15646929,17101
18055,46.45445262,17023
18055,46.59862444,18125
18055,47.19420694,18037
18055,51.1712088,18121
18055,52.56327817,18071
18055,56.33776695,18063
18055,57.51161005,18175
18055,57.68892047,18081
18055,58.88806329,17045
18055,59.2884083,18051
18055,60.33304486,18005
18055,60.64863501,18025
18055,60.75357861,18165
18055,61.26882705,17185
18055,67.25831348,18173
18055,68.76326886,18097
18055,68.78135591,18107
18055,69.88617822,18123
18055,71.77553304,18147
18055,72.09079495,18143
18055,72.71718851,18145
18055,74.01041301,18079
18055,74.91239161,18011
18055,75.11631149,18045
18055,76.92342476,18061
18055,77.64401527,18043
18055,77.69087986,18163
18055,80.15556015,18019
18055,82.56783805,18031
18055,84.06200874,21091
18055,84.57868529,18129
18055,84.76040379,18059
18055,86.10934719,18077
18055,86.43561714,21163
18055,86.82010216,18057
18055,87.51280764,17183
18055,91.09903488,21059
18055,91.28320811,18139
18055,91.29299852,18023
18055,91.8060217,17193
18055,92.05834532,21101
18055,92.23014282,18171
18055,92.81925935,18157
18055,93.09128881,21027
18055,93.65085053,18137
18055,93.65496416,21223
18055,93.88926886,21111
18055,94.76888355,21185
18055,100.7230905,18159
18055,103.0779941,18095
18055,104.565186,21041
18055,105.1446711,18065
18055,105.4833535,18041
18055,106.6958398,18047
18055,107.280759,18155
18055,108.6922469,18015
18055,108.9052204,21225
18055,109.0113859,18007
18055,109.1729079,18029
18055,109.1875296,21093
18055,109.8499688,18115
18055,109.8595914,18067
18055,110.4646309,17059
18055,116.9394719,21077
18055,117.8579621,18181
18055,118.0309726,18161
18055,118.0494324,18035
18055,120.552847,18177
18055,122.1769342,21015
18055,122.7520651,18017
18055,124.1592203,18053
18055,125.4127985,17075
18055,129.5634892,18103
18055,131.4517884,18135
18055,132.3117637,39061
18055,132.8772839,18009
18055,133.3212593,39017
18055,133.8884551,18111
18055,134.7029227,39135
18055,136.1833841,18073
18055,138.9442969,18131
18055,139.6101501,18169
18055,143.1252703,18075
18055,143.7426635,18049
18055,147.0626959,18069
18055,147.3983998,39037
18055,150.3531491,18179
18055,151.3816418,17091
18055,155.5475447,18149
18055,160.5505221,18001
18055,162.0116422,18099
18055,162.5489926,39107
18055,163.2858436,18085
18055,164.6857411,18183
18055,168.5837134,18089
18055,170.0965228,18127
18055,173.3059995,18091
18055,173.5726904,17197
18055,174.2777556,18003
18055,178.8951175,39161
18055,181.4790033,18141
18055,182.817881,18113
18055,186.2935424,18039
18055,190.1001007,26021
18055,192.1922127,39125
18055,193.9194509,18033
18055,197.557334,18087
18055,199.4752934,17031
18055,205.0593675,26027
18055,205.7539106,39039
18055,207.9899611,18151
18055,212.5852656,26149
18055,215.6163233,39171
18055,222.9226473,26023
18055,230.8094905,26059
18057,17.68658821,18095
18057,18.08708605,18159
18057,19.42499872,18097
18057,20.46335075,18059
18057,23.71721082,18011
18057,29.91679371,18023
18057,30.36650554,18067
18057,32.41694551,18063
18057,34.02331032,18065
18057,35.05062778,18035
18057,37.51793368,18053
18057,38.29565504,18145
18057,38.47102031,18081
18057,41.67485802,18139
18057,45.27606153,18109
18057,46.13459087,18107
18057,46.79693555,18015
18057,46.93972874,18009
18057,49.97075421,18103
18057,51.53500274,18133
18057,51.70002416,18157
18057,51.72458921,18017
18057,52.6118129,18041
18057,54.24890591,18135
18057,55.2245162,18177
18057,56.1153649,18169
18057,58.38297522,18031
18057,58.68037533,18005
18057,59.88305259,18075
18057,60.36666205,18013
18057,60.7528415,18069
18057,63.62970805,18179
18057,64.3751876,18045
18057,65.1696597,18161
18057,65.18647355,18121
18057,65.70459971,18181
18057,66.74312146,18119
18057,67.00821344,18105
18057,67.25837264,18047
18057,70.30958112,18049
18057,73.76713506,18021
18057,74.22628646,39037
18057,74.51621268,18171
18057,74.61659539,18001
18057,75.74452902,18079
18057,76.0205931,39135
18057,77.09383577,18137
18057,77.29528272,18131
18057,77.53808568,18165
18057,78.35966464,18007
18057,78.63090273,18071
18057,79.85351631,18183
18057,80.49669183,39107
18057,82.94650151,18085
18057,83.42827801,18029
18057,84.472468,18167
18057,86.82010216,18055
18057,87.2440247,18093
18057,87.52296976,18003
18057,88.04728745,39017
18057,88.30164826,18073
18057,89.05943676,18099
18057,90.64251643,17183
18057,91.33124977,18149
18057,92.81479346,18077
18057,93.74888916,39161
18057,95.07909486,17045
18057,95.11269156,18115
18057,95.76965959,18143
18057,96.13904252,18111
18057,98.21548795,39061
18057,98.53037447,18113
18057,99.63613645,18153
18057,99.73960771,18155
18057,100.2350182,18175
18057,101.1988952,21015
18057,101.838339,18101
18057,105.116031,21223
18057,105.8096076,39125
18057,106.4142185,17023
18057,106.7931175,18117
18057,106.7974488,21041
18057,106.9221983,17075
18057,107.4637729,18039
18057,107.5720282,18033
18057,108.4661153,21077
18057,109.2256784,18141
18057,109.2315659,18027
18057,109.981761,18019
18057,110.2869901,18091
18057,114.3369634,18087
18057,114.8833966,18127
18057,117.4261171,17033
18057,117.9277393,21185
18057,119.0862703,39039
18057,119.8076234,18043
18057,120.1390056,18083
18057,121.1470071,18089
18057,122.2870858,18151
18057,122.4385472,17091
18057,123.6999406,18025
18057,124.5070658,18037
18057,126.1622591,26021
18057,128.8276185,18061
18057,128.8377882,39171
18057,128.9583941,26027
18057,129.5774048,17101
18057,130.0007303,21111
18057,131.2183876,26149
18057,131.2826938,18125
18057,138.370415,26023
18057,139.8353406,18123
18057,140.8492233,17197
18057,144.2046456,21163
18057,144.5311947,26059
18057,145.9677956,18051
18057,147.4772586,17185
18057,150.6369063,18147
18057,150.653716,18173
18057,153.0464089,17031
18057,157.9971495,21091
18057,158.5198128,21027
18057,162.6773783,21093
18057,163.482007,18163
18057,170.1282574,21059
18057,171.3357985,18129
18057,176.8696135,21101
18057,178.2767401,17193
18057,195.196897,21225
18057,197.2838815,17059
18059,19.45622887,18097
18059,20.46335075,18057
18059,20.64770545,18145
18059,21.24149764,18065
18059,21.36842696,18139
18059,23.89010761,18095
18059,28.32101264,18081
18059,33.69795968,18041
18059,34.24914016,18035
18059,36.87180715,18159
18059,38.54490881,18031
18059,39.32149579,18063
18059,40.10962414,18011
18059,40.74138822,18177
18059,42.88798446,18109
18059,43.13258533,18005
18059,47.01022489,18135
18059,47.11301627,18161
18059,47.17414171,18047
18059,48.29549118,18053
18059,49.09251432,18067
18059,50.03660439,18023
18059,50.13282754,18013
18059,50.79498704,18009
18059,56.90429557,18137
18059,57.61746266,18079
18059,58.41531632,18133
18059,58.67515327,18075
18059,60.15589289,39135
18059,60.76318668,18105
18059,61.20585213,18107
18059,62.98673203,18029
18059,64.54665893,18071
18059,64.65822576,39037
18059,66.64645519,18119
18059,67.19681375,18103
18059,67.24851529,18015
18059,69.48225584,39017
18059,69.62428407,18179
18059,70.56180654,18169
18059,71.01031402,18157
18059,71.06658908,18069
18059,71.28275788,18017
18059,73.96017356,18077
18059,74.69304654,18115
18059,75.66775792,18121
18059,77.37697511,18021
18059,77.54477046,18001
18059,77.79374533,39107
18059,77.9145447,18093
18059,78.47757226,39061
18059,78.9936312,18143
18059,79.50401287,18155
18059,80.11068082,18045
18059,80.77591605,21015
18059,84.76040379,18055
18059,86.15572277,18181
18059,86.16818281,21223
18059,86.28002835,18175
18059,86.98379845,21041
18059,88.09230411,21077
18059,88.69048566,18049
18059,89.6415323,18165
18059,90.26701568,18167
18059,91.88676388,18183
18059,92.30654589,18171
18059,93.08520649,18019
18059,94.80900894,18101
18059,94.87718587,39161
18059,95.11804393,18003
18059,96.09833985,18117
18059,97.34144059,18131
18059,97.82733683,18007
18059,98.33948291,18085
18059,99.74602842,21185
18059,101.2380454,18153
18059,104.2278373,18043
18059,104.5193203,18027
18059,105.3381214,17045
18059,106.4224393,17183
18059,107.0208583,18099
18059,108.7644708,18073
18059,109.4339852,39125
18059,110.6209365,18113
18059,110.8723234,18149
18059,111.8290371,18025
18059,112.7161858,17023
18059,113.0039307,21111
18059,114.4343302,18061
18059,116.2253435,18037
18059,116.3552331,18033
18059,116.4121045,18111
18059,117.9173382,18083
18059,120.0812275,17033
18059,122.9466118,18039
18059,123.6351269,39039
18059,125.7477144,18125
18059,126.059637,17075
18059,126.9292786,18141
18059,127.0428387,18087
18059,128.7484806,18123
18059,129.5167588,17101
18059,129.6933645,18091
18059,130.2260622,21163
18059,132.1140748,18151
18059,134.9842877,18127
18059,135.5308116,39171
18059,141.5535798,18089
18059,141.826728,18147
18059,142.1846605,18051
18059,142.5495153,17091
18059,143.8331709,18173
18059,144.917783,26149
18059,145.139592,26027
18059,145.2391826,26021
18059,145.6604895,21027
18059,145.978704,17185
18059,147.3025665,21093
18059,147.3529169,21091
18059,149.4454555,26023
18059,152.950414,26059
18059,158.142982,18163
18059,160.8757376,21059
18059,161.2119163,17197
18059,167.5355295,18129
18059,170.46909,21101
18059,173.3803732,17031
18059,176.2862573,17193
18059,190.1285013,21225
18059,193.9356666,17059
18061,13.83140528,18043
18061,16.02570625,21163
18061,19.63398202,18025
18061,24.2246739,21111
18061,28.61662734,18175
18061,29.21560932,18019
18061,29.32716078,18123
18061,32.53041978,18117
18061,33.4256991,21027
18061,34.75123121,21093
18061,38.09416215,21185
18061,39.02240105,18143
18061,43.69862545,18037
18061,44.37179698,21091
18061,49.69157875,18093
18061,50.23723656,18071
18061,50.32369956,21223
18061,50.80241233,18147
18061,52.08291201,18101
18061,54.68483063,18077
18061,61.5640445,18079
18061,62.10939973,21059
18061,62.60792432,21041
18061,62.93499392,18125
18061,63.36102323,18027
18061,63.7829222,18173
18061,69.90221197,18013
18061,71.02215672,18105
18061,71.30184976,18005
18061,72.9636124,18155
18061,76.92342476,18055
18061,77.82278425,18137
18061,77.98575874,21077
18061,79.24852059,18083
18061,80.64232652,18051
18061,80.64442286,18115
18061,81.41665002,18163
18061,83.9178191,18031
18061,84.48947475,21101
18061,87.60439751,18119
18061,90.35029892,18029
18061,90.48221262,18081
18061,91.45021277,18109
18061,91.97064594,21015
18061,93.93298923,18145
18061,94.368521,18153
18061,95.38904272,17101
